,Month,Sector,Coal_CO2Emissions,NaturalGas_CO2Emissions,Distillate_FuelOil_CO2Emissions,HGL_CO2Emissions,Petroleum_CO2Emissions,Residual_fuelOil_CO2Emissions,Share_OfElectricPower_CO2Emissions,Other_CO2Emissions,Total_CO2Emissions
797,1990-12-01,residential,0.47,34.139,6.877,3.452,11.104,,54.652,0.775,100.366
798,1991-01-01,residential,0.346,45.854,7.735,4.044,12.674,,63.237,0.894,122.11
799,1991-02-01,residential,0.243,36.09,6.186,2.955,9.629,,48.76,0.488,94.721
800,1991-03-01,residential,0.217,31.113,6.149,2.789,9.352,,47.904,0.415,88.586
801,1991-04-01,residential,0.161,20.241,5.329,1.776,7.47,,42.185,0.364,70.056
802,1991-05-01,residential,0.132,12.408,5.04,1.114,6.414,,45.872,0.259,64.826
803,1991-06-01,residential,0.129,8.023,5.047,0.81,6.009,,53.77,0.151,67.93
804,1991-07-01,residential,0.171,6.842,5.32,0.733,6.185,,64.284,0.132,77.483
805,1991-08-01,residential,0.155,6.391,5.239,0.742,6.147,,63,0.166,75.692
806,1991-09-01,residential,0.128,7.488,4.912,0.955,5.915,,53.067,0.048,66.598
807,1991-10-01,residential,0.142,12.21,5.799,1.614,7.672,,45.879,0.259,65.902
808,1991-11-01,residential,0.271,24.959,5.273,2.838,9.187,,48.324,1.076,82.741
809,1991-12-01,residential,0.348,35.767,6.779,3.44,11.261,,54.802,1.043,102.179
810,1992-01-01,residential,0.296,42.679,7.77,3.539,12.411,,60.512,1.103,115.898
811,1992-02-01,residential,0.234,37.816,6.606,2.809,10.086,,50.893,0.671,99.029
812,1992-03-01,residential,0.212,31.167,6.341,2.731,9.872,,49.679,0.8,90.93
813,1992-04-01,residential,0.214,23.428,5.783,1.856,7.956,,45.176,0.318,76.773
814,1992-05-01,residential,0.129,13.645,4.995,1.236,6.42,,43.347,0.189,63.541
815,1992-06-01,residential,0.119,8.813,5.12,0.834,6.05,,47.995,0.096,62.977
816,1992-07-01,residential,0.191,7.154,4.771,0.748,6.057,,62.694,0.538,76.096
817,1992-08-01,residential,0.158,6.812,4.936,0.784,5.565,,59.174,-0.155,71.71
818,1992-09-01,residential,0.148,7.437,6.342,0.942,7.474,,52.28,0.189,67.338
819,1992-10-01,residential,0.148,13.05,5.728,1.728,7.782,,45.842,0.327,66.823
820,1992-11-01,residential,0.258,23.697,6.125,2.591,9.033,,46.612,0.317,79.6
821,1992-12-01,residential,0.368,38.94,7.936,3.462,11.764,,58.503,0.366,109.577
822,1993-01-01,residential,0.263,44.983,7.525,3.605,11.719,,60.823,0.588,117.787
823,1993-02-01,residential,0.255,41.614,7.082,3.423,11.357,,53.333,0.852,106.559
824,1993-03-01,residential,0.204,38.073,7.775,2.956,11.241,,55.759,0.51,105.277
825,1993-04-01,residential,0.244,24.342,6.253,1.977,8.498,,44.248,0.268,77.332
826,1993-05-01,residential,0.128,12.564,5.542,1.203,6.865,,40.948,0.12,60.505
827,1993-06-01,residential,0.166,8.848,5.745,0.851,6.447,,52.266,-0.149,67.726
828,1993-07-01,residential,0.168,7.018,5.49,0.776,6.477,,71.759,0.211,85.423
829,1993-08-01,residential,0.152,6.512,6.002,0.77,7.083,,71.762,0.311,85.508
830,1993-09-01,residential,0.114,7.659,5.376,1.027,6.779,,56.518,0.376,71.071
831,1993-10-01,residential,0.153,13.762,4.242,1.771,6.132,,48.41,0.119,68.458
832,1993-11-01,residential,0.258,24.739,4.525,2.676,8.351,,50.098,1.15,83.445
833,1993-12-01,residential,0.365,38.156,6.462,3.495,11.135,,60.199,1.179,109.855
834,1994-01-01,residential,0.283,51.686,8.44,4.254,13.354,,71.42,0.659,136.743
835,1994-02-01,residential,0.222,45.701,7.639,3.449,11.626,,56.709,0.539,114.257
836,1994-03-01,residential,0.163,34.228,6.874,2.778,10.079,,52.949,0.426,97.42
837,1994-04-01,residential,0.151,21.272,5.121,1.749,7.279,,44.932,0.408,73.633
838,1994-05-01,residential,0.111,13.381,5.259,1.359,6.743,,44.954,0.125,65.189
839,1994-06-01,residential,0.132,8.374,5.042,0.779,5.795,,59.424,-0.025,73.725
840,1994-07-01,residential,0.151,6.874,4.467,0.743,5.388,,70.041,0.177,82.454
841,1994-08-01,residential,0.13,6.615,4.962,0.786,6.105,,65.566,0.356,78.416
842,1994-09-01,residential,0.095,7.068,5.153,0.94,6.217,,53.367,0.124,66.747
843,1994-10-01,residential,0.112,11.956,5.292,1.683,7.405,,46.857,0.43,66.33
844,1994-11-01,residential,0.179,21.226,5.584,2.405,8.641,,45.562,0.653,75.608
845,1994-12-01,residential,0.264,34.608,7.089,3.234,11.203,,55.261,0.88,101.336
846,1995-01-01,residential,0.183,44.189,7.077,3.725,11.588,,61.373,0.787,117.334
847,1995-02-01,residential,0.165,40.892,7.291,3.298,11.378,,53.298,0.789,105.733
848,1995-03-01,residential,0.123,32.515,6.297,2.718,9.527,,50.005,0.512,92.17
849,1995-04-01,residential,0.129,22.711,5.549,2.075,7.974,,42.872,0.35,73.687
850,1995-05-01,residential,0.084,14.107,4.592,1.405,6.425,,45.466,0.429,66.082
851,1995-06-01,residential,0.084,8.605,4.586,0.841,5.666,,54.592,0.238,68.946
852,1995-07-01,residential,0.049,7.079,4.127,0.761,5.061,,72.486,0.173,84.675
853,1995-08-01,residential,0.106,6.199,4.228,0.77,5.287,,80.648,0.289,92.24
854,1995-09-01,residential,0.15,7.255,4.378,1.009,5.599,,58.391,0.213,71.396
855,1995-10-01,residential,0.097,11.715,4.758,1.591,6.72,,47.844,0.372,66.376
856,1995-11-01,residential,0.206,26.468,5.934,2.856,9.418,,50.077,0.629,86.168
857,1995-12-01,residential,0.294,41.052,8.04,3.812,12.509,,61.023,0.658,114.879
858,1996-01-01,residential,0.184,50.596,8.125,4.846,13.825,,69.678,0.854,134.284
859,1996-02-01,residential,0.152,45.041,7.496,3.926,12.594,,58.926,1.172,116.712
860,1996-03-01,residential,0.139,38.214,6.443,3.841,11.11,,54.661,0.826,104.123
861,1996-04-01,residential,0.131,25.672,5.308,2.326,7.981,,45.838,0.346,79.621
862,1996-05-01,residential,0.1,14.724,4.431,1.516,6.195,,49.591,0.247,70.61
863,1996-06-01,residential,0.085,8.789,4.426,0.857,5.524,,60.07,0.241,74.469
864,1996-07-01,residential,0.117,6.735,4.029,0.796,4.992,,72.594,0.167,84.438
865,1996-08-01,residential,0.112,6.408,4.241,0.798,5.248,,71.841,0.209,83.609
866,1996-09-01,residential,0.088,7.45,4.55,1.068,5.958,,58.422,0.34,71.918
867,1996-10-01,residential,0.09,13.163,5.726,1.988,7.747,,50.589,0.032,71.589
868,1996-11-01,residential,0.175,27.244,6.407,3.485,10.957,,53.598,1.066,91.974
869,1996-12-01,residential,0.21,39.985,7.243,4.066,12.308,,62.518,0.999,115.021
870,1997-01-01,residential,0.194,48.931,8.26,4.611,14.264,,69.588,1.393,132.978
871,1997-02-01,residential,0.141,41.076,6.534,3.493,10.872,,54.384,0.845,106.474
872,1997-03-01,residential,0.12,32.848,6.143,3.093,9.793,,52.477,0.557,95.238
873,1997-04-01,residential,0.135,23.471,5.091,2.5,8.289,,46.238,0.698,78.134
874,1997-05-01,residential,0.089,15.362,4.555,1.684,6.407,,47.504,0.168,69.361
875,1997-06-01,residential,0.079,8.871,4.641,0.972,5.811,,56.564,0.198,71.325
876,1997-07-01,residential,0.118,6.927,4.539,0.891,5.566,,77.548,0.136,90.159
877,1997-08-01,residential,0.101,6.387,4.491,0.927,5.768,,73.315,0.35,85.571
878,1997-09-01,residential,0.085,7.014,4.641,1.1,6,,62.862,0.259,75.961
879,1997-10-01,residential,0.091,12.689,4.684,1.996,7.16,,56.841,0.481,76.781
880,1997-11-01,residential,0.154,26.94,4.781,3.255,8.772,,54.096,0.737,89.963
881,1997-12-01,residential,0.21,39.631,6.255,4.115,11.349,,66.319,0.979,117.509
882,1998-01-01,residential,0.126,44.252,6.036,3.949,11.148,,67.912,1.163,123.437
883,1998-02-01,residential,0.103,37.705,5.523,3.313,9.627,,53.807,0.79,101.241
884,1998-03-01,residential,0.103,35.28,5.527,3.292,9.723,,56.795,0.905,101.901
885,1998-04-01,residential,0.088,22.202,4.596,2.239,7.152,,48.006,0.317,77.448
886,1998-05-01,residential,0.061,12.023,4.987,1.413,6.876,,54.335,0.475,73.295
887,1998-06-01,residential,0.072,8.321,4.242,1.065,5.799,,69.066,0.491,83.258
888,1998-07-01,residential,0.082,7.208,4.05,0.928,5.182,,86.181,0.203,98.652
889,1998-08-01,residential,0.078,6.351,3.907,0.937,5.523,,83.909,0.679,95.86
890,1998-09-01,residential,0.061,6.609,3.689,1.028,5.013,,70.392,0.295,82.075
891,1998-10-01,residential,0.064,11.04,4.606,1.914,7.109,,56.617,0.589,74.83
892,1998-11-01,residential,0.107,21.65,4.273,2.834,7.991,,49.435,0.884,79.182
893,1998-12-01,residential,0.16,33.531,5.591,3.778,10.506,,61.504,1.137,105.702
894,1999-01-01,residential,0.183,49.459,7.173,5.345,13.729,,73.401,1.21,136.771
895,1999-02-01,residential,0.137,37.44,6.959,4.182,11.933,,55.055,0.792,104.566
896,1999-03-01,residential,0.08,36.333,6.49,4.283,11.405,,58.932,0.632,106.75
897,1999-04-01,residential,0.114,22.795,4.609,2.646,7.698,,52.313,0.443,82.921
898,1999-05-01,residential,0.07,12.726,4.118,1.77,6.292,,53.412,0.404,72.5
899,1999-06-01,residential,0.082,8.587,3.93,1.132,5.563,,65.315,0.501,79.546
900,1999-07-01,residential,0.111,6.865,3.814,1.021,5.238,,87.011,0.403,99.225
901,1999-08-01,residential,0.09,6.304,4.061,1.064,5.618,,84.903,0.493,96.915
902,1999-09-01,residential,0.065,7.313,3.912,1.288,5.7,,65.512,0.5,78.59
903,1999-10-01,residential,0.083,12.661,4.839,2.406,7.74,,54.093,0.495,74.577
904,1999-11-01,residential,0.116,20.149,5.197,3.106,9.174,,49.936,0.872,79.375
905,1999-12-01,residential,0.201,35.79,6.053,4.875,12.322,,60.982,1.393,109.294
906,2000-01-01,residential,0.14,46.789,7.399,5.498,14.186,,75.294,1.29,136.409
907,2000-02-01,residential,0.104,42.038,7.003,4.203,11.974,,63.834,0.768,117.951
908,2000-03-01,residential,0.081,29.831,6.129,3.553,10.191,,56.837,0.509,96.939
909,2000-04-01,residential,0.092,21.733,4.808,2.751,8.011,,49.558,0.452,79.394
910,2000-05-01,residential,0.062,12.384,4.641,1.672,6.564,,58.081,0.251,77.09
911,2000-06-01,residential,0.063,8.359,4.025,1.165,5.502,,70.693,0.312,84.617
912,2000-07-01,residential,0.075,6.952,3.984,1.106,5.335,,81.359,0.245,93.722
913,2000-08-01,residential,0.077,6.633,5.297,1.108,6.65,,85.533,0.245,98.892
914,2000-09-01,residential,0.064,7.627,4.681,1.382,6.641,,69.507,0.578,83.839
915,2000-10-01,residential,0.051,12.771,5.429,2.31,8.23,,58.51,0.491,79.561
916,2000-11-01,residential,0.105,26.149,6.016,4.125,10.63,,57.091,0.489,93.975
917,2000-12-01,residential,0.169,49.577,8.165,6.067,15.525,,77.788,1.292,143.058
918,2001-01-01,residential,0.136,53.093,8.822,5.677,15.453,,83.897,0.954,152.579
919,2001-02-01,residential,0.108,42.432,7.267,4.527,12.41,,63.113,0.616,118.064
920,2001-03-01,residential,0.099,37.055,6.8,4.336,12.119,,62.309,0.983,111.582
921,2001-04-01,residential,0.098,21.776,5.534,2.524,8.542,,54.059,0.485,84.475
922,2001-05-01,residential,0.061,11.368,4.431,1.61,6.393,,56.05,0.352,73.872
923,2001-06-01,residential,0.069,7.976,4.308,1.116,5.864,,67.34,0.439,81.248
924,2001-07-01,residential,0.085,6.718,4.636,1.037,6.128,,84.347,0.456,97.277
925,2001-08-01,residential,0.086,6.352,4.411,1.019,6.1,,89.456,0.67,101.994
926,2001-09-01,residential,0.058,6.92,4.209,1.328,5.851,,67.09,0.314,79.918
927,2001-10-01,residential,0.074,12.893,5.207,2.355,7.751,,56.752,0.188,77.471
928,2001-11-01,residential,0.1,19.58,5.415,3.031,9.119,,53.285,0.673,82.083
929,2001-12-01,residential,0.168,33.082,6.698,4.542,12.069,,65.363,0.829,110.683
930,2002-01-01,residential,0.13,44.224,7.547,4.968,13.09,,74.874,0.576,132.318
931,2002-02-01,residential,0.113,38.67,6.244,4.299,11.121,,59.933,0.578,109.837
932,2002-03-01,residential,0.107,35.81,6.033,4.178,10.647,,62.807,0.436,109.37
933,2002-04-01,residential,0.095,22.521,4.553,2.468,7.151,,55.45,0.13,85.217
934,2002-05-01,residential,0.072,13.829,4.315,1.992,6.612,,57.612,0.305,78.126
935,2002-06-01,residential,0.066,8.674,3.959,1.107,5.376,,71.893,0.311,86.01
936,2002-07-01,residential,0.092,6.776,4.254,1.024,5.416,,90.381,0.138,102.666
937,2002-08-01,residential,0.082,6.269,4.377,1.056,5.576,,89.485,0.143,101.412
938,2002-09-01,residential,0.059,6.715,4.434,1.189,5.811,,74.945,0.188,87.53
939,2002-10-01,residential,0.078,13.574,5.277,2.568,8.251,,62.331,0.406,84.234
940,2002-11-01,residential,0.117,26.187,5.542,3.836,9.893,,60.205,0.514,96.403
941,2002-12-01,residential,0.155,41.845,7.588,5.137,13.388,,74.279,0.663,129.667
942,2003-01-01,residential,0.143,51.48,9.072,5.67,15.827,,84.519,1.085,151.968
943,2003-02-01,residential,0.12,48.118,7.377,4.874,12.948,,70.768,0.698,131.954
944,2003-03-01,residential,0.088,36.701,6.996,3.866,11.234,,65.069,0.371,113.092
945,2003-04-01,residential,0.1,22.547,5.273,2.752,8.335,,53.739,0.31,84.721
946,2003-05-01,residential,0.071,13.456,4.69,1.885,6.943,,57.532,0.368,78.001
947,2003-06-01,residential,0.062,8.556,4.69,1.206,5.89,,67.383,-0.005,81.892
948,2003-07-01,residential,0.089,6.88,4.723,1.045,5.863,,87.354,0.095,100.186
949,2003-08-01,residential,0.088,6.294,4.469,1.051,5.719,,90.326,0.198,102.428
950,2003-09-01,residential,0.057,6.99,5.214,1.316,6.845,,72.494,0.315,86.386
951,2003-10-01,residential,0.07,12.585,5.454,2.326,8.118,,59.952,0.338,80.724
952,2003-11-01,residential,0.11,22.478,4.902,3.387,8.732,,59.677,0.443,90.997
953,2003-12-01,residential,0.171,40.164,6.681,4.906,12.517,,76.731,0.93,129.583
954,2004-01-01,residential,0.139,52.266,8.142,5.623,14.932,,85.718,1.167,153.055
955,2004-02-01,residential,0.112,46.541,7.229,4.589,12.556,,73.045,0.738,132.253
956,2004-03-01,residential,0.074,32.088,6.256,3.354,10.191,,63.428,0.581,105.782
957,2004-04-01,residential,0.09,20.592,5.292,2.428,8.232,,54.355,0.512,83.269
958,2004-05-01,residential,0.065,11.578,4.478,1.517,6.234,,61.459,0.239,79.335
959,2004-06-01,residential,0.062,7.876,4.399,1.123,5.925,,73.423,0.403,87.286
960,2004-07-01,residential,0.085,6.784,4.455,0.998,5.725,,86.394,0.271,98.988
961,2004-08-01,residential,0.073,6.497,4.742,1.059,6.145,,83.68,0.343,96.395
962,2004-09-01,residential,0.059,6.772,4.465,1.179,5.932,,72.721,0.288,85.484
963,2004-10-01,residential,0.063,11.729,5.133,2.207,7.692,,61.888,0.352,81.373
964,2004-11-01,residential,0.102,22.081,5.637,3.32,9.38,,60.844,0.424,92.407
965,2004-12-01,residential,0.161,39.392,8.755,4.825,14.465,,77.713,0.886,131.732
966,2005-01-01,residential,0.096,48.55,7.348,5.086,13.43,,83.82,0.996,145.896
967,2005-02-01,residential,0.074,41.27,6.634,4.12,11.229,,67.997,0.476,120.57
968,2005-03-01,residential,0.072,36.841,6.037,4.083,10.858,,68.355,0.739,116.126
969,2005-04-01,residential,0.061,20.87,4.694,2.448,7.469,,55.246,0.327,83.646
970,2005-05-01,residential,0.048,13.449,4.305,1.889,6.758,,57.853,0.565,78.109
971,2005-06-01,residential,0.051,8.253,4.72,1.077,6.187,,77.802,0.389,92.293
972,2005-07-01,residential,0.061,6.641,4.548,0.98,5.876,,96.57,0.348,109.149
973,2005-08-01,residential,0.058,6.115,5.027,0.998,6.236,,97.884,0.21,110.293
974,2005-09-01,residential,0.042,6.418,4.258,1.137,5.797,,80.786,0.402,93.042
975,2005-10-01,residential,0.046,10.967,4.764,2.132,7.411,,66.706,0.515,85.131
976,2005-11-01,residential,0.072,21.014,4.812,3.213,8.571,,60.977,0.546,90.634
977,2005-12-01,residential,0.124,41.917,6.576,5.128,12.327,,81.714,0.622,136.081
978,2006-01-01,residential,0.066,38.788,6.184,3.819,10.586,,74.814,0.583,124.254
979,2006-02-01,residential,0.06,38.164,6.475,3.877,11.173,,66.2,0.821,115.597
980,2006-03-01,residential,0.06,34.008,5.8,3.464,10.021,,66.372,0.757,110.461
981,2006-04-01,residential,0.039,19.313,4.01,2.07,6.699,,55.292,0.619,81.343
982,2006-05-01,residential,0.041,11.059,3.81,1.549,5.726,,60.616,0.366,77.442
983,2006-06-01,residential,0.043,7.662,3.44,1.031,4.681,,76.061,0.21,88.447
984,2006-07-01,residential,0.043,6.278,3.296,0.966,4.554,,96.968,0.292,107.843
985,2006-08-01,residential,0.043,5.889,3.403,1.001,4.629,,97.811,0.225,108.373
986,2006-09-01,residential,0.037,6.78,3.535,1.286,5.021,,71.348,0.2,83.186
987,2006-10-01,residential,0.053,13.053,3.706,2.25,6.188,,63.829,0.231,83.123
988,2006-11-01,residential,0.062,22.452,4.016,2.904,7.105,,62.604,0.185,92.223
989,2006-12-01,residential,0.071,33.876,5.206,3.836,9.409,,75.78,0.366,119.135
990,2007-01-01,residential,0.077,43.617,5.651,4.801,10.892,,81.3,0.44,135.885
991,2007-02-01,residential,0.075,48.872,6.186,4.713,11.263,,76.809,0.365,137.019
992,2007-03-01,residential,0.069,33.474,6.009,3.226,9.531,,66.432,0.297,109.507
993,2007-04-01,residential,0.051,22.136,3.389,2.61,6.219,,56.904,0.22,85.31
994,2007-05-01,residential,0.05,11.715,2.564,1.453,4.134,,61.44,0.117,77.339
995,2007-06-01,residential,0.048,7.442,2.89,1.004,4.015,,76.432,0.121,87.937
996,2007-07-01,residential,0.049,6.384,2.918,0.935,3.909,,90.791,0.055,101.132
997,2007-08-01,residential,0.052,6.081,3.273,0.947,4.459,,99.582,0.239,110.174
998,2007-09-01,residential,0.047,6.317,3.377,1.109,4.745,,80.267,0.259,91.376
999,2007-10-01,residential,0.064,9.457,3.987,1.752,5.974,,66.376,0.235,81.871
1000,2007-11-01,residential,0.076,22.004,5.26,3.299,8.933,,61.786,0.375,92.799
1001,2007-12-01,residential,0.082,38.964,8.028,4.605,13.125,,78.215,0.492,130.386
1002,2008-01-01,residential,Not Available,48.026,7.816,5.491,13.433,,86.395,0.126,147.853
1003,2008-02-01,residential,Not Available,44.47,7.506,4.638,12.398,,74.177,0.254,131.044
1004,2008-03-01,residential,Not Available,35.651,5.694,4.107,10.036,,67.378,0.235,113.065
1005,2008-04-01,residential,Not Available,21.091,4.298,2.639,6.944,,57.616,0.007,85.652
1006,2008-05-01,residential,Not Available,12.492,3.142,1.982,5.185,,58.308,0.061,75.985
1007,2008-06-01,residential,Not Available,7.832,3.347,1.148,4.54,,77.36,0.045,89.732
1008,2008-07-01,residential,Not Available,6.427,3.267,1.067,4.326,,91.945,-0.008,102.698
1009,2008-08-01,residential,Not Available,6.04,2.935,1.109,4.069,,88.753,0.025,98.862
1010,2008-09-01,residential,Not Available,6.41,3.055,1.279,4.441,,71.948,0.108,82.799
1011,2008-10-01,residential,Not Available,11.835,3.537,2.462,6.09,,60.572,0.091,78.497
1012,2008-11-01,residential,Not Available,23.531,4.274,3.692,8.146,,62.223,0.18,93.9
1013,2008-12-01,residential,Not Available,41.935,6.8,5.189,12.423,,80.41,0.434,134.768
1014,2009-01-01,residential,Not Available,51.421,5.771,5.777,11.977,,85.217,0.429,148.616
1015,2009-02-01,residential,Not Available,41.03,4.834,4.395,9.585,,67.047,0.357,117.663
1016,2009-03-01,residential,Not Available,32.552,4.644,3.91,8.714,,61.925,0.159,103.191
1017,2009-04-01,residential,Not Available,21.154,3.553,2.662,6.35,,52.768,0.135,80.272
1018,2009-05-01,residential,Not Available,10.909,2.481,1.706,4.326,,55.798,0.139,71.033
1019,2009-06-01,residential,Not Available,7.644,2.296,1.21,3.612,,69.516,0.106,80.771
1020,2009-07-01,residential,Not Available,6.427,2.661,1.1,3.774,,82.611,0.013,92.812
1021,2009-08-01,residential,Not Available,6.041,2.775,1.097,3.93,,84.593,0.058,94.564
1022,2009-09-01,residential,Not Available,6.484,3.25,1.303,4.511,,65.957,-0.042,76.952
1023,2009-10-01,residential,Not Available,13.601,2.886,2.685,5.78,,58.722,0.209,78.103
1024,2009-11-01,residential,Not Available,20.405,2.84,3.224,6.269,,56.749,0.204,83.423
1025,2009-12-01,residential,Not Available,41.462,5.193,5.377,10.83,,78.217,0.26,130.509
1026,2010-01-01,residential,Not Available,50.552,5.94,5.491,11.565,,90.526,0.134,152.643
1027,2010-02-01,residential,Not Available,43.077,5.497,4.815,10.594,,73.497,0.282,127.169
1028,2010-03-01,residential,Not Available,31.375,3.493,3.663,7.26,,65.164,0.104,103.8
1029,2010-04-01,residential,Not Available,16.952,2.444,2.279,4.782,,50.664,0.058,72.398
1030,2010-05-01,residential,Not Available,10.688,2.678,1.676,4.451,,58.662,0.097,73.802
1031,2010-06-01,residential,Not Available,7.255,3.052,1.11,4.298,,79.22,0.136,90.773
1032,2010-07-01,residential,Not Available,6.026,2.443,1.021,3.636,,96.6,0.172,106.262
1033,2010-08-01,residential,Not Available,5.797,2.182,1.035,3.302,,95.999,0.085,105.098
1034,2010-09-01,residential,Not Available,6.348,1.963,1.215,3.248,,71.974,0.07,81.57
1035,2010-10-01,residential,Not Available,10.908,3.015,2.143,5.292,,55.698,0.134,71.898
1036,2010-11-01,residential,Not Available,24.194,3.381,3.507,7.293,,56.077,0.404,87.565
1037,2010-12-01,residential,Not Available,45.9,5.582,5.362,11.397,,81.389,0.453,138.686
1038,2011-01-01,residential,Not Available,52.526,4.668,5.373,10.216,,86.592,0.176,149.334
1039,2011-02-01,residential,Not Available,41.594,4.423,4.294,9.138,,66.707,0.421,117.439
1040,2011-03-01,residential,Not Available,32.203,3.339,3.633,7.22,,58.673,0.249,98.095
1041,2011-04-01,residential,Not Available,18.424,2.228,2.357,4.661,,52.71,0.077,75.795
1042,2011-05-01,residential,Not Available,11.108,1.516,1.656,3.175,,57.462,0.002,71.745
1043,2011-06-01,residential,Not Available,7.176,2.279,1.073,3.391,,75.125,0.04,85.692
1044,2011-07-01,residential,Not Available,6.178,2.103,0.953,3.141,,95.231,0.084,104.55
1045,2011-08-01,residential,Not Available,6.074,2.878,0.964,3.893,,92.021,0.051,101.989
1046,2011-09-01,residential,Not Available,6.639,3.048,1.159,4.277,,68.251,0.07,79.166
1047,2011-10-01,residential,Not Available,12.195,3.418,2.116,5.553,,53.208,0.019,70.956
1048,2011-11-01,residential,Not Available,23.511,3.794,3.1,6.947,,52.632,0.053,83.089
